uid,guid,content,name,creationTime,isTop,referenceTime,firstCategory,secondCategory,thirdCategory,replyCount,score,nickname,userClient,productColor,productSize,plusAvailable,isMobile,days,afterDays,好评率,差评率,poorCountStr,平均分,generalCountStr,oneYear,showCount,showCountStr,好评数,generalRate,中评数,skuId,goodCountStr,poorRate,afterCount,goodRateStyle,差评数,poorRateStyle,generalRateStyle,commentCountStr,commentCount,商品id,afterCountStr,goodRate,中评率
16384579123,7be98f6c81ff426c6dc16b64a30896d3,商品不在我手上，是送给父亲的礼物，手机入手有2周了，整体还行，唯一想吐槽的就是赠送的耳机，大大的把我恶心了一把，你要么就别送，裸机邮寄给我，既然送了，为啥耳机线不能插到手机里。就因为是赠品就能忽悠消费者么？客服**只会跟你说，不好意思，因为是赠品，所以我们是随机发货的。就这样打发了，没有任何的解决方案，要么就是让你花钱直接去官网去买耳机；我这辈子买手机都没有被这么恶心过。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-09-29 18:35:16,False,2021-09-18 11:44:01,9987,653,655,0,1,u***w,0,星纱,8GB+128GB,0,,11,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15992260699,83ddd860937acca80193f57ace3b69af,说实话真不如华为手机克隆做得好。旧手机克隆到新手机，连接半天连不上。旧手机要连接新手机热点，新手机的热点居然时断时续，我是真服的够够的了。最后点进热点去关掉一个开关，我才手动连接上新手机小米的热点，我也是真服了。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-07-16 11:19:21,False,2021-07-05 21:01:15,9987,653,655,1,1,L***9,4,星纱,8GB+128GB,201,10.0.6,11,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16300756588,ab1f26c5a5b3038ee734711d08582c35,信号差，只要在信号不怎么好的地方通话就会卡出电音。一颗星是因为上一台小米手机也是一买回来没多久外放就出现了问题，这台刚用一个月就发现信号不好，返修率太高。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-09-14 09:12:07,False,2021-08-07 10:04:22,9987,653,655,1,1,6***3,2,星纱,8GB+128GB,203,10.1.4,38,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15962223480,74ca64ca497691f667b8d6d70d167909,手机最大的困扰就是每隔几个小时就有电流音，有时候是充电有时候是外放，电流音出现只能关机，小米以前没这么垃圾啊！打游戏一般，当备用机可以。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-07-11 00:16:50,False,2021-07-06 00:37:19,9987,653,655,1,1,****m,4,星纱,8GB+128GB,203,10.0.6,5,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16071229843,d4dc7001aa3f24976b84787b5aa47031,先评价一下这售后是真心垃圾啊，就问了下怎么关闭打字震动直接叫我去找下售后，操，买你家东西都这么麻烦的话还买个球。小公司的东西果然不靠谱。谁买谁后悔，入手的慎重啊，另外拍照是真心垃圾。入手的请慎重，再提醒一下。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-08-01 23:21:29,False,2021-07-31 21:57:23,9987,653,655,1,1,****a,4,星纱,8GB+128GB,0,10.0.10,1,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16446320769,c63a21aa11f572eccf4fc6c551d63406,电池越用越不耐用。最主要的是经常没信号。卡个半天不动，要关机重启，才有反应。每天反复好几次，耽误好多事情。本来买的是9加钱换成10的，后悔死了。非常不满意的一次购物。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-10-11 11:55:34,False,2021-09-10 18:34:28,9987,653,655,0,1,我***地,4,星纱,8GB+128GB,201,10.1.6,31,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16603513916,3d246cd5f2d5520439fb4b156e18cf29,第一次用小米手机，感觉就是最烂的手机，没有之一。信号差，反应慢。刚用没几天就死机了。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-11-09 07:28:45,False,2021-10-10 00:15:23,9987,653,655,0,1,1***m,4,星纱,8GB+128GB,0,10.1.6,30,31,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16419089756,c14ea6c3cabe49610f18613ba4f6df8b,少配件沒有耳机，与标配不附。与客服交流都是智能回答，处事刻板让我找售后，也是标准处理，要么退货要么换货，我要上班的哪有时间等你来取件。第一次在京东购物体验极差！智能好是好，就是小事处理太麻烦，耳机我不要了,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-10-06 10:04:24,False,2021-10-03 10:10:00,9987,653,655,0,1,****9,4,星纱,8GB+128GB,0,10.1.6,3,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16962177138,bda5775eed78f27dbf420503ca0f7b13,用小米已近10年了，买了多台小米手机，这台的安卓系统是最差的，老是无法返回页面，真不知道小米是怎么研发的，难为我一直追着小米买，差！差！差！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2022-01-08 22:02:22,False,2022-01-08 00:08:08,9987,653,655,1,1,****6,4,星纱,8GB+128GB,201,10.3.2,0,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16161950673,be79f31e9cb5e5daa8ad241612a8213b,终于忍不住来说道说道，不建议买，用着体验太差。屏幕太长，单手操作很费劲。屏幕大，但是实际使用面积居然有很宽的黑边。耳机孔不通用。没有手机壳的话后背很丑,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-08-19 14:13:00,False,2021-06-18 21:55:25,9987,653,655,2,1,****h,4,星纱,8GB+128GB,203,10.1.0,62,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16065027765,968f53805bca9be39855ad3078d08057,手机太垃圾，根本接不通电话，只能拨出电话，打进电话显示无法接通，这也是偶尔发展的，感觉这就是产品质量问题，第一次买小米手机，太失望了，连基本功能都无法实现。退货退货，再也不买小米手机了，太耽误事情了。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-07-31 18:39:38,False,2021-07-21 23:25:47,9987,653,655,3,1,h***2,4,星纱,8GB+128GB,0,9.5.0,10,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15999068317,f59db346b757b3356dbe92bdfd9502a7,小米不行呀比我前年买的1700元的荣耀还不如作备用机都不想用1.感光动调节没**，大白天放在车里面做导航用，但是基本上是看不清路线的，手动调节到最亮状态勉强看得见2.我第一次用晚上在充电桩扫码充电，因为光线问题就是识别不了，最后还是换华为mate30秒杀，这两个问题我之前用的小米note3？也一样,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-07-18 00:33:56,False,2021-07-09 00:32:50,9987,653,655,1,1,****4,4,星纱,8GB+128GB,0,10.0.6,9,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16857047531,c908c24dade3e9d45952e6082ee7ddd8,差评，手机别人总是打不进来，显示关机，其实并没有关机，包装盒也丢了，说没有包装盒不给换，自认倒霉吧，再也不会在京东买手机了，没有保障。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-12-22 19:14:43,False,2021-12-07 16:51:07,9987,653,655,1,1,****5,4,星纱,8GB+128GB,0,10.3.0,15,15,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15829305878,ed2c95f1ac59d4f2dc3a3b199e3b8584,手机买来不到20天，就出现问题，手机每次锁屏之后就自动关机了，然后关机状态小下几个小时没碰，手机一直发热。开机之后电量从百分之七十掉到百分之二十，更新系统和恢复出厂设置，清除数据都不行，也是厉害了！！！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-18 20:08:54,False,2021-05-31 00:03:38,9987,653,655,1,1,****b,21,星纱,8GB+128GB,0,,18,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16499134961,2e68b1a6e9cda78b93637bb27f44a851,真的是差，满格信号断网，打电话中途对方听不见了，游戏中途延迟红了卡死了，你说闹心不？果断卖二手了，今后和小米告别了，再也不见,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-10-22 09:07:16,False,2021-09-10 21:42:06,9987,653,655,0,1,u***q,4,星纱,8GB+128GB,203,10.2.0,42,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15897247718,aa44c49a43c16d9aed29fff44c7a0a99,非常不愉快的一次购物体验，用的时候没有太注意手机屏幕问题，后来发现手机屏膜有瑕疵，屏膜边框有一个小气泡，退回质检需要3-7时间。那么问题来，这几天时间我用什么手机，还是再买一台备用机？？那还要这个手机干什么？又不可以退款。说可以去线下小米站点出示质检报告，离我我这里最近的一个站点都要一两个小时，来回我耗费我多少时间？？真不爽,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-30 18:02:11,False,2021-06-11 09:47:25,9987,653,655,1,1,太***了,4,星纱,8GB+128GB,0,10.0.5,19,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16410486902,fe4ce23d0db0f3fcf310fac11ca0518b,什么东西，客服不回复，老是出现卡屏，售后不回复，一直都是电脑回复，千万不建议购买，卖完了就不管了，出现问题，没人管，买了手机，第二天就降价，差价也不补，谁买谁后悔，这么大个公司，就这个服务，新手机就卡，气死我了，如果自己找气受，就买。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-10-04 20:13:26,False,2021-10-03 20:07:40,9987,653,655,0,1,****K,2,星纱,8GB+128GB,0,10.1.6,1,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16398003800,68439866f86496b2f49ce9778440a932,第一次买小米手机，我感觉它不是我眼中的国民神机，手机拍照像素很垃圾，拍个照片有时候手速快点，就很不清楚，这个都可以忍受，最坏的就是黑屏，拿在手里怎么都叫不应，开关机3次都是一样，太失望了，想退掉他,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-10-02 06:12:30,False,2021-09-22 14:25:10,9987,653,655,0,1,****t,4,星纱,8GB+128GB,203,10.1.4,10,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16151172853,a2ca92f17779b19d6fd8d3bf82e5b333,一次购物让我对京东已经失望透顶，我来吐槽吐槽。1.想必大家在京东自营买东西一部分都是为了送件上门，快递小哥直接给你放快递柜里，电话都不通知，我忍了。2.手机收到玩了一会发现手机背面喇叭处有声音情况下震手，就想问下客户，全是机器人，我还是忍了。3.收到手机第二天，发现手机降价100元，我去申请保价，结果只能保70，还想着和客户沟通，又是机器人。真的是一肚子气，我退还不行？4.最后我退款了，上门取件，系统提供快递小哥号码显示下午3点到9点取件，等到晚上我联系小哥，说我这区域不是他管，让我找京东客户，我又等了一天，我找客户，又是机器人。目前我也不知怎么办了。兄弟姐妹们，你们有这种经历吗？我差评过份吗？人生第一次差评送给你。不谢,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-08-17 16:26:40,False,2021-08-12 19:41:42,9987,653,655,1,1,u***7,4,星纱,8GB+128GB,0,10.1.0,5,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16517916785,afa6a80ac3149697995db3aa85cec004,给爸爸买了这个手机没几天，突然有一天就提示快充模式，快充模式期间一直弹出提示，无法正常使用。联系客服，没有给出解决方案，并且答复无法关闭快充模式。咨询是否有人工售后电话，答复没有。绝了，这质量，这售后，不会再购买了。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-10-25 21:06:36,False,2021-10-06 10:30:40,9987,653,655,0,1,h***1,2,星纱,8GB+128GB,201,10.1.6,19,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15997834963,46dd37f837a43fb0635bffc5b13189cb,没有息屏显示，锁屏后消息提示只出现一次，一个基础功能因为屏幕用料问题被砍掉，小米还真是个环保英雄呢。别谈什么像素费电，难道因为喝水会中毒所以我们要买茅台？？一个小问题不值得差评？我在炒菜馆买完盖饭了你告诉我盘子浅装不了米饭我凭什么不能说两句闲街。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-07-17 18:27:38,False,2021-07-14 23:12:45,9987,653,655,1,1,昂***笑,4,星纱,8GB+128GB,0,9.3.0,3,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15829754850,a3cdc9ba9c079d5b097a13bdf980624b,没有想象中的好，虽然处理器是天玑1100，但是打游戏和没打游戏充电都充电慢，感觉根本就不是67w的，而且相机也不流畅，双扬声筒声音真的比一个的小声很多，最后就是发热，很烫！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-18 21:24:40,False,2021-06-14 16:37:49,9987,653,655,1,1,****w,4,星纱,8GB+128GB,0,10.0.4,4,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16099558092,f000ceb846282ffdb6b59b11b49ee2fd,承诺8月4号送，快递到了市里配送点一直没有物流信息，配送员电话之类的，期间我一直在线上询问客服什么时候能送，一直拖到了6号打了投诉电话，才有人理我，说是送到我家的件儿太少了，送不了，承诺当天安排给我送，下午又有人联系我说得第二天也就是7号才能送，家人实在等不了，自己去取了，哎，真是糟心的一次购物，我家不在县城在村里就不配拥有承诺的配送日期，既然保证不了为什么要承诺，应该写15天内送达，这样谁也不会去催，肯定也是能接受这个配送时间才会去下单购买，总而言之，就是差评！！！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-08-06 17:57:49,False,2021-08-02 21:56:21,9987,653,655,2,1,****1,2,星纱,8GB+128GB,103,10.0.10,4,4,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16894414655,fc280257d10dd56dc4f8fd399adbc9f3,我不知道你们怎么评判的 这手机就一垃圾  信号差得要死 无线有时还连不上 就踏马充电快  其他一无是处  有时还卡屏 改天给你们上图 因为前面没有 拍视频 今天玩游戏给我给我卡得 不行  气得要死  烂手机,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-12-28 16:47:34,False,2021-11-13 16:58:02,9987,653,655,1,1,****5,4,星纱,8GB+128GB,0,10.3.0,45,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16687636527,91ae3ef81dc187deceedac06bb9ba933,10.2号买的，11月19号下午3点接完一个电话，说什么第一次重启需要输入密码，密码没问题的情况下无论如何都无法解锁了，联系小米，官方给我音量+电源三清，方法无效，然后又让我去门店刷机。现在还没解决，垃圾手机，真心一分都不想给。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-11-19 19:11:03,False,2021-10-02 08:24:06,9987,653,655,0,1,****过,0,星纱,8GB+128GB,201,,48,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16669615584,f80a4c6f77ebf7de24efd03ec5658076,用了好几个牌子的手机了，你们小米真令我刷新认知了，啥都保证不了，问啥都不行，客服不就是协调客人和商家进行沟通调节的嘛，你跟我讲三包政策，你三包政策写的那么清楚，还要你客服干什么，所有问题你都能用三包，售后概括了，还要客服干什么，我真不理解，小米手机，用了十几天，没有任何违规操作充不进去电，咱也不是说用了几个月或者半年出点问题，那也就算了，这才十几天，我看不到你们能理解客人，试图去解决问题的态度，小米，我不会再买了,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-11-17 08:56:59,False,2021-10-25 17:54:45,9987,653,655,0,1,****j,4,星纱,8GB+128GB,0,10.1.6,23,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15752348700,e60c090cbbe562470619afc2022993af,提前预定 耗到凌晨付尾款，结果第二天出来优惠120券，逗我们玩吗？ 还有手机发热 玛德能烫死人  什么也不干就放哪里 就很热，很奇葩....我的第六部小米手机 这次是最烂的一次体验...,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-02 23:51:45,False,2021-05-31 21:21:13,9987,653,655,1,1,诺***者,4,星纱,8GB+128GB,103,9.4.6,2,3,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16113291333,f8588a3fb3479a780940441d10e64a44,第一次用小米的手机就踩坑了，买回来就发烫严重没在意，本来想着1千多买的手机能正常用就行了，谁知道才用了半个多月就成这样了，一直显示高温提示，一天能提示十几遍，严重影响我用手机，联系客服让寄回厂家修理，害的我又要恢复出厂设置，麻烦死了，对小米手机的质量严重怀疑了，以后不会再买了，建议大家不要买这款手机,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-08-10 09:11:51,False,2021-07-13 15:27:30,9987,653,655,1,1,Z***2,0,星纱,8GB+128GB,0,,28,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16836851258,26f4f0fe1c1a11eb65f0cb3f7965d6f5,商品  怎么说呢   小米手机一直在用  算是米粉  从红米4x  小米6  红米note8红米9pro到自己红米K30至尊版  这又给父母买红米10pro  很越来越差了  特别是这次体验  极其无语  京东态度很好  立马退换 就是这小米手机 换了以后还出现卡花屏  差评  看着看着出现卡花屏  半截屏幕啥也看不到花花的  其它手机看这个视频没问题  就这新手机一看这视频  长的电视剧   时不时卡花屏  客服态度也不错  就是这小米手机质量问题,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-12-18 22:33:45,False,2021-12-09 08:41:53,9987,653,655,0,1,千***人,4,星纱,8GB+128GB,103,10.3.0,9,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15836946238,d46d4acc5af4c824ac17493a4dd9d51b,信号差，经常刷新不了，怎么刷新都都没有信号，只能关机重启，以前用的荣耀不这样，最初以为离考点进信号差，近期高中考结束看还那样，信号时不时就没了，显示E。现在要求退货也不给退，说超期了。强烈不建议购买红米！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-20 04:40:59,False,2021-05-27 05:29:53,9987,653,655,1,1,****舟,4,星纱,8GB+128GB,0,10.0.4,24,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16569333079,65bb3c43885b8067b4ce37436b9c8918,11.1在小米京东旗舰店给父亲买的note10pro作礼物，昨天到货，本人京东plus会员，没在淘宝买就是因为京东快，旗舰店保真，没想到今天老父亲问我是不是买的二手机，为什么手机要输入密码解锁，而且手机里有别人的无数张照片，我说不可能，从京东旗舰店买的不会这样，结果父亲把截图发给我以后，我彻底愤怒了！！就问问双11大促京东的小米旗舰店卖二手机，翻新机，还要不要脸！！！亏着你们嚣张到连图片都懒得删，要不我父亲也不可能知道这是二手机，信任被出卖，给父亲买礼物挺好的事情搞的全家都很不高兴。本人就是一个普通消费者，上边说的事情对的起良心，看到***说京东如果卖假货怎么怎么样，我倒要看看这到底是真的还是演给消费者看的。中午也联系了京东的专属客服，到现在也没人给答复，就说正在处理，看来卖假货这事儿原本就不当回事儿啊！我倒要看看京东最后怎么答复，根据答复情况会继续追评，就是让所有消费者都看看&hellip;,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-11-03 21:16:36,False,2021-11-01 10:05:35,9987,653,655,0,1,****散,4,星纱,8GB+128GB,201,10.0.8,2,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16088095911,d5988d2544d5c3bdd3e649c3a4c48082,手机充电是很快，但是耗电量更快，半天就得充次电！还有手机发热严重，视频电话5分钟上当了就会烫手，上报高温告警。坚决不能买这样的手机！上当了！坚决不能买！！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-08-04 22:19:12,False,2021-06-11 22:37:49,9987,653,655,1,1,s***b,4,星纱,8GB+128GB,103,10.0.4,54,54,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16815614906,0238d577f29ef1198eea59f33324489b,作为消费者，我实话实说。给此次的购物差评已经算是很客气了 。所以也不要给我发短信 ，打电话说要我撤销差评。有一说一，差就是差。此次在京东自营店购买的这款  红米note10pro，简直是让我难以想象的差到极致的一次购物体验。由于刚买回来前七天没有使用 ，结果让人难以置信的是， 手机刚刚用过三天后就出现了自动开关机 ，软件闪退 ，无法接打电话 ，反击任何软件无反应， 整个一类似死机的状态 。真的怀疑评论区的那些好评的真假性。更让人难以想象的是 ，厂家检测居然说是由于没有性能故障的问题因此无法出检测报告。一再和我说发的手机是新机 ，那新机居然出现这种低级错误，小米旗舰店和京东自营店你们在发货时难道就不检测吗 ?说你们这种行为是属于欺骗消费者的行为一点都不过分吧 。总之提醒大家还是谨慎购买这款手机。还有就是不要太过于相信京东的电子产品，在七天之内一定要使用 ，否则是无法退货的 。简直是花钱买了一个血的教训 ，以后绝不会再入购小米手机 ，绝不会再相信京东的电子产品 。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-12-14 21:28:14,False,2021-12-13 15:23:01,9987,653,655,0,1,一***悦,4,星纱,8GB+128GB,0,9.1.2,1,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16248415789,a5f3a7c1bb2a043e43f2f8cadf67224c,给家人购买的手机收到用了一个月了，现在反馈下使用情况，仅供个人手机使用解读1.手机信号相当不稳定，经常打不通电话，为此上班经常投诉打不通情况，带了不少困扰，经过几次验证面对面拨打都无法接通。现在来想处理换机处理时就已经超过7日或15日购机时间，很是郁闷至极。2.手机卡顿,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-09-04 09:53:16,False,2021-07-31 14:33:09,9987,653,655,1,1,u***p,4,星纱,8GB+128GB,103,10.1.2,35,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
17229935740,9df6bac3aeb8543908813e0ac90421a2,"以下有一句假话，出门被车撞死。手机流量状态下一直断流，就是正在加载中，本来是跑美团的，每次上单一直在加载中，等半天加载好了，单子没了，wifi状态下打英雄联盟，我的就一直跳ping,老婆的手机就从来都是正常的，换苹果和荣耀20都正常，就小米会跳，我***雷子，做不好手机就别做了，别搞这些电子垃圾祸害国人了。朋友们，便宜真的没好货，我承认我贪便宜才买的小米，但是我真的没想到会这么垃圾，雷子上市破发一直到现在的股价，这是有原因的，是真的垃圾",Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2022-03-09 16:52:13,False,2022-03-05 09:26:15,9987,653,655,1,1,u***o,4,星纱,8GB+128GB,103,10.4.3,4,5,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
